Code,Export,Parent,Year,"Exports, US$","Imports, US$",Revealed comparative advantage,Complexity,Distance,Opportunity gain
1103,"Cereal groats, meals and pellets","Vegetables, foodstuffs and wood",2014,0,4929,0,-0.07351026684045792,0.89494788646698,0.3915722072124481
1104,Worked cereal grains,"Vegetables, foodstuffs and wood",2014,33986.46484375,30191,0.009236155077815056,-0.12239491194486618,0.9059014543890953,0.46072810888290405
1105,Potato flour,"Vegetables, foodstuffs and wood",2014,0,29212,0,0.3459533154964447,0.9115961194038391,1.0451204776763916
1106,Flour of dried legumes,"Vegetables, foodstuffs and wood",2014,0,51450,0,-1.7550687789916992,0.9025130867958069,0.0871778205037117
1107,Malt,"Vegetables, foodstuffs and wood",2014,0,418062,0,1.747402310371399,0.901246152818203,0.8773226141929626
1108,Starches,"Vegetables, foodstuffs and wood",2014,0,8077733,0,0.004248933866620064,0.9042199030518532,0.6961734294891357
1109,Wheat gluten,"Vegetables, foodstuffs and wood",2014,0,0,0,2.778796672821045,0.9120229035615921,1.0962417125701904
1201,Soya beans,"Vegetables, foodstuffs and wood",2014,0,3627343,0,-1.6373097896575928,0.9242695569992065,0.35901400446891785
1202,Peanuts,"Vegetables, foodstuffs and wood",2014,2155961.75,1349425,0.29138070344924927,-2.729572057723999,0.9212853014469147,-0.039680834859609604
1203,Copra,"Vegetables, foodstuffs and wood",2014,0,0,0,-2.776613712310791,0.9234003201127052,-0.20750664174556732
1204,Linseed,"Vegetables, foodstuffs and wood",2014,0,0,0,-0.19581805169582367,0.926487572491169,0.5102002620697021
1205,Rape or colza seeds,"Vegetables, foodstuffs and wood",2014,0,4384288,0,0.634296178817749,0.8881584629416466,0.7212856411933899
1206,Sunflower seeds,"Vegetables, foodstuffs and wood",2014,0,328339,0,0.1960526406764984,0.8951925560832024,0.596756637096405
1207,Other oil seeds,"Vegetables, foodstuffs and wood",2014,1038.2857666015625,53755,0.00007006566738709807,-2.9615418910980225,0.9085608869791031,-0.17784391343593597
1208,Flours of oil seeds,"Vegetables, foodstuffs and wood",2014,6076.60986328125,0,0.0015714764595031738,-0.6549561023712158,0.9095965251326561,0.5276510715484619
1209,Seeds used for sowing,"Vegetables, foodstuffs and wood",2014,6854.8759765625,4588205,0.00036400678800418973,-0.6300901770591736,0.9117586314678192,0.47459009289741516
1210,"Hop cones, fresh or dried","Vegetables, foodstuffs and wood",2014,0,115575,0,0.8260233998298645,0.9004814624786377,0.918624758720398
1211,"Plants used in perfumery, pharmacy or insecticide","Vegetables, foodstuffs and wood",2014,266340.3125,54642,0.03165800869464874,-2.9163286685943604,0.9021750837564468,-0.20714980363845825
1212,"Sugarcane, locust beans etc.","Vegetables, foodstuffs and wood",2014,0,0,0,-1.9247245788574219,0.9009556546807289,-0.018638741225004196
1213,Cereal straw and husks,"Vegetables, foodstuffs and wood",2014,124636.921875,0,0.1301332265138626,-0.6044088006019592,0.8979011699557304,0.7074562907218933
1214,Forage products,"Vegetables, foodstuffs and wood",2014,1355217.625,0,0.20429007709026337,0.4192524254322052,0.9242740944027901,0.6384530663490295
1301,Lac,"Vegetables, foodstuffs and wood",2014,0,182370,0,-3.3570361137390137,0.910275824368,-0.02461993135511875
1302,Vegetable saps and extracts,"Vegetables, foodstuffs and wood",2014,1383950.5,210100,0.07602911442518234,-1.9131237268447876,0.9106176793575287,0.16911816596984863
1401,Vegetable materials used for plaiting,"Vegetables, foodstuffs and wood",2014,0,0,0,-1.1680997610092163,0.897124819457531,0.04179679602384567
1402,Vegetable materials used as stuffing,"Vegetables, foodstuffs and wood",2014,0,0,0,-1.8699501752853394,0.9136028066277504,-0.0732109546661377
1403,Vegatable materials used for brooms,"Vegetables, foodstuffs and wood",2014,0,0,0,1.8639748096466064,0.9293787479400635,0.16330915689468384
1404,Vegetable products not elsewhere specified,"Vegetables, foodstuffs and wood",2014,532574.5,13298,0.2236696034669876,-1.9945628643035889,0.9009689167141914,-0.28689634799957275
1501,"Pig and poultry fat, rendered","Vegetables, foodstuffs and wood",2014,0,7549804,0,2.8247690200805664,0.8947016298770905,1.5122352838516235
1502,"Bovine, sheep and goat fats","Vegetables, foodstuffs and wood",2014,0,720136,0,0.6788637638092041,0.9166322574019432,0.6164948344230652
1503,"Lard oil, tallow oil etc.","Vegetables, foodstuffs and wood",2014,0,0,0,2.069317579269409,0.9164579436182976,0.9097574353218079
1504,Fats and oils of fish or marine mammals,"Vegetables, foodstuffs and wood",2014,0,35879,0,-1.7654701471328735,0.9048759862780571,0.12026266753673553
1505,Wool grease,"Vegetables, foodstuffs and wood",2014,0,0,0,0.9771640300750732,0.9075067490339279,0.9196229577064514
1506,Other animal fats and oils,"Vegetables, foodstuffs and wood",2014,0,0,0,2.0069761276245117,0.9049324095249176,1.2839415073394775
1507,"Soybean oil, crude","Vegetables, foodstuffs and wood",2014,0,109804,0,-0.9855414032936096,0.9046653509140015,0.11705177277326584
1508,"Peanut oil, crude","Vegetables, foodstuffs and wood",2014,0,0,0,-0.678337812423706,0.9368417337536812,0.2796768546104431
1509,"Olive oil, virgin","Vegetables, foodstuffs and wood",2014,0,6879,0,-0.7867002487182617,0.9104472175240517,0.3129231631755829
1510,"Olive oil, blended","Vegetables, foodstuffs and wood",2014,0,0,0,-0.7957419753074646,0.9018175154924393,0.34253576397895813
1511,"Palm oil, crude","Vegetables, foodstuffs and wood",2014,0,1402,0,-3.1005399227142334,0.9145898595452309,-0.09435107558965683
1512,"Sunflower-seed oil, crude","Vegetables, foodstuffs and wood",2014,0,169574,0,-0.8826960325241089,0.9058530554175377,0.15622220933437347
1513,"Coconut oil, crude","Vegetables, foodstuffs and wood",2014,0,168542,0,-2.071836471557617,0.9000026658177376,-0.10025369375944138
1514,"Rapeseed, colza or mustard oil,","Vegetables, foodstuffs and wood",2014,13647.7451171875,181806,0.0007346916827373207,1.7052208185195923,0.8986025676131248,1.004429578781128
1515,"Other vegetable fats and oils, crude","Vegetables, foodstuffs and wood",2014,19674.76953125,2379447,0.00188005855306983,-0.1849616914987564,0.9047010168433189,0.3847179114818573
1516,"Animal or vegetable fats and oils, hydrogenated","Vegetables, foodstuffs and wood",2014,0,957306,0,-1.1735813617706299,0.9010430052876472,0.1826457381248474
1517,Margarine,"Vegetables, foodstuffs and wood",2014,183661.578125,7625356,0.011610595509409904,-0.7807736992835999,0.8973203971982002,0.15545500814914703
1518,"Animal or vegetable fats and oils, processed","Vegetables, foodstuffs and wood",2014,0,420523,0,1.257345199584961,0.8964095413684845,0.9981981515884399
1519,Industrial Monocarboxylic Fatty Acids,"Vegetables, foodstuffs and wood",2014,0,123015,0,0.9439230561256409,0.9116821587085724,0.6973068118095398
1520,Glycerol,"Vegetables, foodstuffs and wood",2014,0,398278,0,0.6158043742179871,0.8951162621378899,0.7315189242362976
1521,Vegetable waxes and beeswax,"Vegetables, foodstuffs and wood",2014,68803.1640625,44190,0.06562994420528412,-2.092573881149292,0.8955700322985649,-0.21686403453350067
1522,Degras and wax residues,"Vegetables, foodstuffs and wood",2014,0,0,0,0.0720275267958641,0.9014014303684235,0.48701250553131104
1601,Sausages,"Vegetables, foodstuffs and wood",2014,384730.9375,6380469,0.02957003004848957,1.3696582317352295,0.8868401125073433,0.8374274969100952
1602,Other prepared or preserved meat,"Vegetables, foodstuffs and wood",2014,190586.96875,5549202,0.004393091890960932,0.943210244178772,0.8930601254105568,0.7892842292785645
1603,Extracts and juices of meat or fish,"Vegetables, foodstuffs and wood",2014,0,0,0,0.12650910019874573,0.9095384925603867,0.6329725980758667
1604,Prepared or preserved fish,"Vegetables, foodstuffs and wood",2014,2201.214111328125,782223,0.00005253816198091954,-1.9760375022888184,0.8944773748517036,-0.021103328093886375
1605,Prepared aquatic invertibrates,"Vegetables, foodstuffs and wood",2014,0,1038234,0,-1.7691041231155396,0.8992063924670219,-0.07006687670946121
1701,Raw sugarcane,"Vegetables, foodstuffs and wood",2014,183108,7868662,0.002393227070569992,-2.1533796787261963,0.8954408690333366,-0.06225880607962608
1702,Other sugars,"Vegetables, foodstuffs and wood",2014,7402.6572265625,44228940,0.0003882750461343676,1.0984296798706055,0.8973436951637268,0.8394287824630737
1703,Molasses,"Vegetables, foodstuffs and wood",2014,0,1820,0,-1.4527109861373901,0.9000438526272774,-0.08909872174263
1704,Confectionery sugar,"Vegetables, foodstuffs and wood",2014,160934144,1711756,5.476658344268799,0.23369808495044708,0.8941643834114075,0
1801,Cocoa beans,"Vegetables, foodstuffs and wood",2014,0,0,0,-4.598281383514404,0.920601062476635,-0.226830393075943
1802,Cocoa residues,"Vegetables, foodstuffs and wood",2014,0,0,0,-3.0302939414978027,0.9255097433924675,-0.17670300602912903
1803,Cocoa paste,"Vegetables, foodstuffs and wood",2014,0,1853,0,-0.5554235577583313,0.9045568108558655,0.3065651059150696
1804,Cocoa butter,"Vegetables, foodstuffs and wood",2014,0,0,0,-2.1263415813446045,0.9084035381674767,0.13696329295635223
1805,Cocoa powder,"Vegetables, foodstuffs and wood",2014,1085.2459716796875,60700,0.0001886099053081125,-0.6069350242614746,0.9087511599063873,0.43205884099006653
1806,Chocolates,"Vegetables, foodstuffs and wood",2014,53846040,4589169,0.7435694932937622,1.244962453842163,0.8945121392607689,0.8137748837471008
1901,Malt extract,"Vegetables, foodstuffs and wood",2014,627133.125,4460371,0.012380230240523815,0.9386199116706848,0.8930735886096954,0.6969387531280518
1902,Pasta,"Vegetables, foodstuffs and wood",2014,148207.765625,119069,0.00648898258805275,-1.1451793909072876,0.9012591019272804,-0.01159675046801567
1903,Tapioca,"Vegetables, foodstuffs and wood",2014,11439.6494140625,3971,0.06110917031764984,-1.601116418838501,0.9120930135250092,0.09294746816158295
1904,Cereal foods,"Vegetables, foodstuffs and wood",2014,1589603.875,3081107,0.10098297894001007,0.46679937839508057,0.8912269547581673,0.7081478834152222
1905,Bakery products,"Vegetables, foodstuffs and wood",2014,15751479,11942091,0.19202539324760437,0.15915422141551971,0.8907211422920227,0.4777998924255371
2001,Pickled fruits and vegetables,"Vegetables, foodstuffs and wood",2014,24450394,101717,4.518780708312988,-0.9952260255813599,0.8951219916343689,0
2002,"Tomatoes, prepared or preserved","Vegetables, foodstuffs and wood",2014,4412937.5,146788,0.34462493658065796,-0.2703600525856018,0.9032099470496178,0.25748124718666077
2003,"Mushrooms, prepared or preserved","Vegetables, foodstuffs and wood",2014,0,0,0,0.9858099818229675,0.9072346687316895,0.7107130885124207
2004,"Other vegetables, frozen","Vegetables, foodstuffs and wood",2014,0,7930951,0,1.1918706893920898,0.9170947819948196,0.9506474733352661
2005,"Other vegetables, prepared or preserved","Vegetables, foodstuffs and wood",2014,6334088,7252514,0.23926123976707458,-0.7468655705451965,0.8973294794559479,0.220709428191185
2006,"Vegetables, fruits and nuts, preserved by sugar","Vegetables, foodstuffs and wood",2014,7193.76025390625,9277,0.006645297631621361,-0.20491814613342285,0.9005063027143478,0.394826740026474
2007,"Jams, jellies and marmalades","Vegetables, foodstuffs and wood",2014,31043.328125,85588,0.004154432564973831,-0.040640391409397125,0.8963113501667976,0.4618777632713318
2008,"Fruits and nuts, otherwise prepared","Vegetables, foodstuffs and wood",2014,6968711,3946486,0.1923651397228241,-1.2014412879943848,0.8912155032157898,0.21018552780151367
2009,Fruit juices,"Vegetables, foodstuffs and wood",2014,2225418.5,260968,0.05323449522256851,-0.5932662487030029,0.8995218202471733,0.1978948712348938
2101,"Extracts of coffee, tea or mate","Vegetables, foodstuffs and wood",2014,0,188064,0,-0.459534615278244,0.898554764688015,0.4963447153568268
2102,Yeasts,"Vegetables, foodstuffs and wood",2014,2599.35986328125,605187,0.00040815130341798067,0.6451388001441956,0.8915964066982269,0.43388521671295166
2103,Sauces and seasonings,"Vegetables, foodstuffs and wood",2014,1979968,16227384,0.06528797745704651,0.06628508120775223,0.8957497626543045,0.578931987285614
2104,Soups and broths,"Vegetables, foodstuffs and wood",2014,19190.875,5920252,0.0022640132810920477,0.08845065534114838,0.8920245319604874,0.6802172064781189
2105,Ice cream,"Vegetables, foodstuffs and wood",2014,8116.1513671875,4840511,0.0008687118533998728,0.846869945526123,0.8919595256447792,0.7589365243911743
2106,Food preparations not elsewhere specified,"Vegetables, foodstuffs and wood",2014,752147.3125,13547981,0.007868590764701366,1.0719980001449585,0.8960634917020798,0.7840123176574707
2201,Waters,"Vegetables, foodstuffs and wood",2014,3600719.5,268719,0.37280189990997314,0.2114129513502121,0.8976408019661903,0.49256011843681335
2202,"Waters, flavored or sweetened","Vegetables, foodstuffs and wood",2014,41004696,3653544,0.8920604586601257,-0.026596590876579285,0.8903643116354942,0.555327832698822
2203,Beer,"Vegetables, foodstuffs and wood",2014,0,0,0,1.1664040088653564,0.8910834938287735,0.581054151058197
2204,Wine,"Vegetables, foodstuffs and wood",2014,0,59329,0,-0.11163182556629181,0.9164465889334679,0.4629833996295929
2205,"Wine, flavored","Vegetables, foodstuffs and wood",2014,0,0,0,0.922723114490509,0.9118404537439346,0.5839017629623413
2206,Other fermented beverages,"Vegetables, foodstuffs and wood",2014,50589.21875,0,0.01286950521171093,1.553617238998413,0.8929515779018402,0.9412598013877869
2207,Ethyl alcohol > 80%,"Vegetables, foodstuffs and wood",2014,0,95776,0,-1.4764066934585571,0.9040514677762985,0.3023034632205963
2208,Ethyl alcohol < 80%,"Vegetables, foodstuffs and wood",2014,620234.1875,0,0.00767678115516901,0.5225573778152466,0.8970370218157768,0.6542230844497681
2209,Vinegars,"Vegetables, foodstuffs and wood",2014,0,337076,0,0.1383899450302124,0.9050216227769852,0.4342769384384155
2301,"Flours of meat or fish, unfit for human consumption","Vegetables, foodstuffs and wood",2014,0,12960,0,-1.3011308908462524,0.9092055037617683,0.08846424520015717
2302,Cereal residues,"Vegetables, foodstuffs and wood",2014,0,597121,0,-1.8598028421401978,0.9057039618492126,0.04507683590054512
2303,Starch residues,"Vegetables, foodstuffs and wood",2014,0,5165642,0,1.554902195930481,0.8970217257738113,0.8867749571800232
2304,Solid soybean residues,"Vegetables, foodstuffs and wood",2014,0,13258343,0,-0.3400117754936218,0.9253001287579536,0.43035194277763367
2305,Solid peanut residues,"Vegetables, foodstuffs and wood",2014,0,0,0,-0.04498035088181496,0.9350008070468903,0.32279664278030396
2306,Solid vegetable oil and fat residues,"Vegetables, foodstuffs and wood",2014,0,4515168,0,-0.8681533336639404,0.9011025577783585,0.14150336384773254
2307,Wine lees,"Vegetables, foodstuffs and wood",2014,0,0,0,0.4220547676086426,0.9052825346589088,0.7769101858139038
2308,Vegetable materials used in animal feeding,"Vegetables, foodstuffs and wood",2014,0,131047,0,0.29201313853263855,0.8987586051225662,0.6678116917610168
2309,Animal feed,"Vegetables, foodstuffs and wood",2014,364779.125,5354107,0.005240892991423607,0.7925525307655334,0.8916055336594582,0.7534288763999939
2401,Unmanufactured tobacco,"Vegetables, foodstuffs and wood",2014,0,515171,0,-2.1996123790740967,0.9061731174588203,-0.26008087396621704
2402,Cigars and cigarettes,"Vegetables, foodstuffs and wood",2014,91355.15625,16277,0.001347893150523305,-0.537300705909729,0.8972466364502907,0.2195533663034439
2403,Other manufactured tobacco,"Vegetables, foodstuffs and wood",2014,123965.359375,39747,0.008278987370431423,0.026667485013604164,0.9007098749279976,0.44783926010131836
2501,Salt,Minerals,2014,175601.453125,555717,0.01851566880941391,-1.4414616823196411,0.8997638747096062,0.033702149987220764
2502,Unroasted iron pyrites,Minerals,2014,0,0,0,-0.0448467992246151,0.9081879705190659,0.5019358396530151
2503,"Sulphur, crude",Minerals,2014,0,0,0,-0.796488344669342,0.927657924592495,0.051754530519247055
2504,Natural graphite,Minerals,2014,0,604948,0,0.5102325677871704,0.9087516665458679,0.43720167875289917
2505,Natural sands,Minerals,2014,126601.03125,2030567,0.02224527671933174,0.29676753282546997,0.8986102715134621,0.37901684641838074
2506,Quartz,Minerals,2014,0,110089,0,-1.356102705001831,0.913571260869503,0.17896082997322083
2507,Kaolin,Minerals,2014,4675.033203125,1668425,0.000874724704772234,0.9510736465454102,0.9070112258195877,0.7223982810974121
2508,Clays,Minerals,2014,37413.578125,712878,0.006889009848237038,0.10515818744897842,0.9081194400787354,0.616823673248291
2509,Chalk,Minerals,2014,0,0,0,1.0852726697921753,0.9023891538381577,0.6406579613685608
2510,Natural calcium phosphates,Minerals,2014,0,0,0,-1.9463284015655518,0.9111625701189041,0.01989993453025818
2511,Natural barium sulfate or carbonate,Minerals,2014,0,1006336,0,-1.8640010356903076,0.9117187187075615,0.017302487045526505
2512,Siliceous fossil meals and earths,Minerals,2014,0,9872,0,1.2992935180664062,0.8936653062701225,0.8674485683441162
2513,Pumice,Minerals,2014,7247.68017578125,45167,0.008523695170879364,-2.5700254440307617,0.926411896944046,-0.17568986117839813
2514,Slate,Minerals,2014,0,0,0,-0.2597920596599579,0.9049849212169647,0.7046455144882202
2515,Marble,Minerals,2014,10344.751953125,0,0.0014326352393254638,-1.8279305696487427,0.9026880487799644,0.030564947053790092
2516,"Granite, basalt etc.",Minerals,2014,15568.07421875,3679,0.0024968129582703114,-1.9899446964263916,0.9115976989269257,0.20874549448490143
2517,Gravel,Minerals,2014,1844407.625,45505,0.18671561777591705,-0.3228481411933899,0.8983372747898102,0.6655958294868469
2518,Dolomite,Minerals,2014,0,47745,0,0.29548388719558716,0.901664212346077,0.47371476888656616
2519,Natural magnesium carbonate,Minerals,2014,0,38727,0,0.5133774876594543,0.9099000096321106,0.5626672506332397
2520,Gypsum,Minerals,2014,637512.125,8272,0.18100333213806152,-0.888241171836853,0.8945090249180794,0.09812935441732407
2521,Limstone,Minerals,2014,0,0,0,-0.29868948459625244,0.8962607458233833,0.3347284495830536
2522,Quicklime,Minerals,2014,0,27253,0,-0.03703315183520317,0.8985389396548271,0.31711530685424805
2523,Cements,Minerals,2014,59286748,81130,1.7708195447921753,-1.2024478912353516,0.8999987468123436,0
2524,Asbestos,Minerals,2014,0,6290897,0,-0.8024898767471313,0.9432472996413708,-0.010179618373513222
2525,Mica,Minerals,2014,0,137466,0,1.1166924238204956,0.9047534316778183,0.9196993708610535
2526,Natural steatite,Minerals,2014,0,152433,0,0.7225644588470459,0.9129821062088013,0.7786063551902771
2528,Natural borates,Minerals,2014,0,0,0,-0.8003900051116943,0.9286190941929817,0.24824635684490204
2529,Feldspar,Minerals,2014,0,70274,0,-0.7680514454841614,0.8955491557717323,0.28688153624534607
2530,Mineral substances n.e.c.,Minerals,2014,537309.9375,244339,0.11371860653162003,-0.9708297252655029,0.9125180765986443,0.21612286567687988
2601,Iron ores and concentrates,Minerals,2014,410169.75,0,0.0010562005918473005,-2.7991878986358643,0.9317744299769402,0.07785171270370483
2602,Manganese > 47% by weight,Minerals,2014,0,0,0,-2.674859046936035,0.935226283967495,-0.11788027733564377
2603,Copper ore,Minerals,2014,2451317.75,0,0.01682928390800953,-2.6033191680908203,0.9019974693655968,-0.1435217559337616
2604,Nickel ore,Minerals,2014,0,0,0,-1.3681851625442505,0.9159104600548744,-0.036595240235328674
2605,Cobalt ore,Minerals,2014,0,0,0,-1.7526694536209106,0.9356478080153465,0.24131371080875397
2606,Aluminum ore,Minerals,2014,0,7055,0,-2.658421516418457,0.926600843667984,-0.11596466600894928
2607,Lead ore,Minerals,2014,1727653.375,0,0.08638588339090347,-1.4285320043563843,0.8997600600123405,0.1654505580663681
2608,Zinc ore,Minerals,2014,149656752,0,6.2692179679870605,-1.2161839008331299,0.8982575312256813,0
2609,Tin ore,Minerals,2014,0,0,0,-3.7754921913146973,0.9384831972420216,-0.1603139489889145
2610,Chromium ore,Minerals,2014,0,0,0,-2.94958233833313,0.9318490922451019,-0.15145421028137207
2611,Tungsten ore,Minerals,2014,0,0,0,-2.664323568344116,0.9137012511491776,0.133177250623703
2612,Uranium or thorium ores,Minerals,2014,0,0,0,-1.6424726247787476,0.9463409148156643,-0.03054993227124214
2613,Molybdenum ore,Minerals,2014,0,0,0,-0.08642136305570602,0.89888995885849,0.5558955669403076
2614,Titanium ore,Minerals,2014,0,17248,0,-2.1811130046844482,0.9399883039295673,-0.02435106411576271
2615,"Niobium, tntalum etc. ores",Minerals,2014,0,299391,0,-3.820965528488159,0.9325157403945923,-0.24089966714382172
2616,Precious metal ores,Minerals,2014,85422088,80907,4.565311431884766,-2.4899370670318604,0.9008335471153259,0
2617,Other ores,Minerals,2014,0,1092783,0,-2.3031980991363525,0.9196242168545723,-0.12905119359493256
2618,Granulated iron or steel slag,Minerals,2014,0,0,0,1.323538899421692,0.9011310487985611,0.8448955416679382
2619,Iron or steel slag,Minerals,2014,0,0,0,-1.586784839630127,0.9064976051449776,-0.006724352948367596
2620,"Slag, ash and residues containing metals",Minerals,2014,1259655.25,16000,0.0867941603064537,0.08085310459136963,0.9104342982172966,0.8736883401870728
2621,Other slag and ash,Minerals,2014,0,0,0,2.06282377243042,0.899248369038105,1.1079134941101074
2701,Coal,Minerals,2014,0,28651292,0,-0.963620126247406,0.9223451763391495,0.20621085166931152
2702,Lignite,Minerals,2014,0,7302,0,-0.2589702904224396,0.8985618725419044,0.10849644988775253
2703,Peat,Minerals,2014,0,0,0,1.161163330078125,0.9042728766798973,0.8763580322265625
2704,Coke,Minerals,2014,0,169834,0,-0.12246701866388321,0.9046010747551918,0.5255624651908875
2705,Non-petroleum gases,Minerals,2014,0,0,0,0.9498148560523987,0.9286799877882004,0.2528820037841797
2706,"Tar distilled from coal, lignite etc.",Minerals,2014,0,0,0,1.7127888202667236,0.8905312940478325,0.8515557050704956
2707,Oils etc. from high temperature coal tar,Minerals,2014,0,420588,0,0.5825661420822144,0.9044959768652916,0.6427241563796997
2708,Pitch and pitch coke,Minerals,2014,0,203109,0,0.8599157929420471,0.9020238295197487,0.8833534121513367
2709,"Petroleum oils, crude",Minerals,2014,0,0,0,-3.3770196437835693,0.9027419984340668,-0.12018714845180511
2710,"Petroleum oils, refinados",Minerals,2014,0,22920894,0,-0.35277700424194336,0.9067225605249405,0.2922510504722595
2711,Petroleum gases,Minerals,2014,0,50831980,0,-2.697232484817505,0.9236157536506653,-0.07036711275577545
2712,Petroleum jelly,Minerals,2014,27704.048828125,194893,0.002695820527151227,-0.059381235390901566,0.9016758725047112,0.5770933628082275
2713,Petroleum coke,Minerals,2014,243435.234375,21036802,0.004375090356916189,0.3091777265071869,0.8954403027892113,0.46942970156669617
2714,"Bitumen and asphalt, natural",Minerals,2014,0,142023,0,-1.148813009262085,0.9079726338386536,0.250785768032074
2715,Bituminous mixtures,Minerals,2014,0,302944,0,-1.3424952030181885,0.9063695520162582,0.4311726689338684
2716,Electrical energy,Minerals,2014,18293774,841151,0.18645302951335907,0.1706356555223465,0.8920810967683792,0.5697908997535706
2801,"Flourine, chlorine etc.",Chemicals and plastics,2014,8872.9541015625,43870,0.002154987771064043,-0.42343753576278687,0.9035937786102295,0.5005385875701904
2802,"Sulfur, sublimed or precipitated",Chemicals and plastics,2014,1101.9000244140625,2359,0.0010596815263852477,-0.21574120223522186,0.9232693165540695,0.1694948673248291
2803,Carbon,Chemicals and plastics,2014,0,174745,0,1.8611077070236206,0.9025207087397575,0.8135271668434143
2804,Hydrogen and other nonmetals,Chemicals and plastics,2014,33985.83984375,992620,0.0011045634746551514,0.16644617915153503,0.9000795856118202,0.6449089050292969
2805,"Alkali metals, mercury etc.",Chemicals and plastics,2014,0,0,0,-1.6452910900115967,0.9153644815087318,0.3993869423866272
2806,Hydrochloric or chlorosulfuric acid,Chemicals and plastics,2014,0,0,0,0.611040472984314,0.8947771638631821,0.7858803868293762
2807,"Sulfiric acid, oleum",Chemicals and plastics,2014,309146.9375,57069,0.10122894495725632,0.558783769607544,0.8933284655213356,0.651432991027832
2808,Sulfonitric acids,Chemicals and plastics,2014,0,11773,0,1.5507266521453857,0.8969406560063362,0.8977782130241394
2809,Phosphoric acid etc.,Chemicals and plastics,2014,66582.7734375,141367,0.006283384747803211,0.7922272682189941,0.9096050634980202,0.6009820103645325
2810,Oxides of boron; boric acids,Chemicals and plastics,2014,0,50630,0,-0.2810904383659363,0.9297407567501068,0.2513203024864197
2811,Other inorganic acids,Chemicals and plastics,2014,78195440,1815662,6.767810344696045,1.6277810335159302,0.8966243490576744,0
2812,Halides of nonmetals,Chemicals and plastics,2014,0,402078,0,4.71572208404541,0.9102987572550774,1.1880273818969727
2813,Sulfides of nonmetals,Chemicals and plastics,2014,0,0,0,1.7804157733917236,0.9137122854590416,1.014442801475525
2814,Ammonia,Chemicals and plastics,2014,0,118499,0,-1.7664146423339844,0.9185947999358177,0.12560877203941345
2815,Sodium or potassium hydroxides or peroxides,Chemicals and plastics,2014,0,175166,0,1.5440328121185303,0.8980387151241302,1.0140364170074463
2816,Hydroxides or peroxides of magnesium,Chemicals and plastics,2014,0,2863,0,2.2486371994018555,0.9017378762364388,1.3748520612716675
2817,Zinc oxide or peroxide,Chemicals and plastics,2014,0,0,0,0.42296430468559265,0.8929057642817497,0.7839251756668091
2818,"Artificial corundum, aluminum oxide etc.",Chemicals and plastics,2014,5420.625,1744731,0.0001469471026211977,-0.10031557083129883,0.907918855547905,0.2396319955587387
2819,Chromium oxides and hydroxides,Chemicals and plastics,2014,0,1423,0,0.7192956209182739,0.9169777408242226,0.7119863033294678
2820,Manganese oxides,Chemicals and plastics,2014,0,65631,0,1.0333268642425537,0.9074920266866684,0.7427672743797302
2821,Iron oxides and hydroxides,Chemicals and plastics,2014,0,76539,0,1.950675368309021,0.8982529491186142,0.8556756973266602
2822,Cobalt oxides and hydroxides,Chemicals and plastics,2014,0,13296,0,1.746093988418579,0.9155005738139153,0.6769103407859802
2823,Titanium oxides,Chemicals and plastics,2014,0,43521,0,2.387763261795044,0.9020668789744377,1.0467450618743896
2824,Lead oxides,Chemicals and plastics,2014,0,128722,0,0.15522344410419464,0.907391183078289,0.6276589035987854
2825,Hydrazine and hydroxylamine,Chemicals and plastics,2014,7642.896484375,1888060,0.0008105311426334083,0.764554500579834,0.9140874966979027,0.6785826683044434
2826,Flourides,Chemicals and plastics,2014,6963253,314244,2.336897850036621,1.0153123140335083,0.887119747698307,0
2827,"Chlorides, bromides, iodides etc.",Chemicals and plastics,2014,4539.064453125,127125,0.0006808204343542457,1.1690982580184937,0.9095881655812263,1.2523996829986572
2828,Hyopchlorites,Chemicals and plastics,2014,0,73297,0,0.21508349478244781,0.8966003358364105,0.5301210880279541
2829,"Chlorates, bromates, y iodates",Chemicals and plastics,2014,0,29820,0,0.2348913550376892,0.9214345514774323,0.4052330255508423
2830,Sulfides; polysulfides,Chemicals and plastics,2014,1235254.25,161042,0.6200900077819824,0.5874086618423462,0.9165107682347298,0.5833598971366882
2831,Dithionites and sulfoxylates,Chemicals and plastics,2014,0,32379,0,1.4007512331008911,0.9161158353090286,0.8695018291473389
2832,Sulfites,Chemicals and plastics,2014,0,1651555,0,0.7843753099441528,0.909791849553585,0.6120126247406006
2833,Sulfates,Chemicals and plastics,2014,127057.8046875,89126,0.014821583405137062,0.3146364390850067,0.8997812718153,0.6495248675346375
2834,"Nitrites, nitrates",Chemicals and plastics,2014,0,150456,0,0.4938906133174896,0.9127176403999329,0.41203761100769043
2835,Phosphates,Chemicals and plastics,2014,188914.78125,162958,0.018368259072303772,1.2805144786834717,0.8897509723901749,0.8881508708000183
2836,Carbonates,Chemicals and plastics,2014,0,288774,0,0.5348445177078247,0.9003341794013977,0.6065025925636292
2837,Cyanides,Chemicals and plastics,2014,0,12008000,0,1.3686354160308838,0.9103448688983917,0.9287787079811096
2838,"Fulminates, cyanates and thiocyanates",Chemicals and plastics,2014,0,0,0,-0.7387847900390625,0.9009753987193108,0.3264758884906769
2839,Silicates,Chemicals and plastics,2014,38070.98046875,388707,0.01650083251297474,1.1124532222747803,0.9058058187365532,0.7747496962547302
