Code,Export,Parent,Year,"Exports, US$","Imports, US$",Revealed comparative advantage,Complexity,Distance,Opportunity gain
0506,"Bones, simply prepared","Vegetables, foodstuffs and wood",2014,1152944.75,1571105,0.12753801047801971,0.540669858455658,0.8089041262865067,0.4444100558757782
0507,"Ivory, tortoise-shell, whalebone, etc.","Vegetables, foodstuffs and wood",2014,117250.359375,1000,0.03762577474117279,-2.4841995239257812,0.8057536780834198,-0.08792964369058609
0508,Coral and shells,"Vegetables, foodstuffs and wood",2014,1272181.875,145150,0.4577637314796448,-1.9513490200042725,0.7944189757108688,0.025904597714543343
0509,Sponges of animal origin,"Vegetables, foodstuffs and wood",2014,0,0,0,-0.6975434422492981,0.8605318367481232,0.1095958799123764
0510,Glands and other animal products used in pharmaceuticals,"Vegetables, foodstuffs and wood",2014,1867682.25,0,0.371843546628952,-1.2447409629821777,0.8002787828445435,0.20942315459251404
0511,Animal products not elsewhere specified,"Vegetables, foodstuffs and wood",2014,14713888,43164908,0.23306144773960114,0.5124576091766357,0.7806326448917389,0.4999689757823944
0601,Flower bulbs,"Vegetables, foodstuffs and wood",2014,49539.0859375,33572728,0.0013984827091917396,0.02360646240413189,0.8197403997182846,0.36619338393211365
0602,Other live plants,"Vegetables, foodstuffs and wood",2014,11774607,51090700,0.07242785394191742,-1.0503243207931519,0.7958761602640152,0.45363831520080566
0603,Cut flowers,"Vegetables, foodstuffs and wood",2014,27881654,1291019,0.16049690544605255,-1.8844910860061646,0.8197016268968582,0.028363145887851715
0604,Other parts of plants,"Vegetables, foodstuffs and wood",2014,21096370,20891774,0.8585094213485718,-0.6904630661010742,0.7748162597417831,0.18830828368663788
0701,Potatoes,"Vegetables, foodstuffs and wood",2014,827529.625,42967272,0.009183271788060665,-0.9513015151023865,0.7960576862096786,0.3522282540798187
0702,Tomatoes,"Vegetables, foodstuffs and wood",2014,1216258688,29776460,6.3260722160339355,-1.1731085777282715,0.7632120102643967,0
0703,"Onions, shallots, garlic, etc.","Vegetables, foodstuffs and wood",2014,202054224,54685224,1.7160369157791138,-2.3194022178649902,0.7770859748125076,0
0704,"Cabbages, cauliflower, kale, etc.","Vegetables, foodstuffs and wood",2014,225920352,5473775,3.818866729736328,-0.6134675741195679,0.7751286625862122,0
0705,Lettuce,"Vegetables, foodstuffs and wood",2014,127335432,17582284,2.3334410190582275,0.08482786267995834,0.78695248067379,0
0706,"Carrots, turnips, beets, etc.","Vegetables, foodstuffs and wood",2014,43903868,5642439,1.1842669248580933,-0.2881866693496704,0.7738124430179596,0
0707,Cucumbers,"Vegetables, foodstuffs and wood",2014,194506784,0,3.738081693649292,-0.8357040882110596,0.7636094689369202,0
0708,Legumes,"Vegetables, foodstuffs and wood",2014,47068396,257660,1.4208295345306396,-2.353327989578247,0.767832800745964,0
0709,Other vegetables,"Vegetables, foodstuffs and wood",2014,905948032,16860978,3.276501417160034,-1.446772813796997,0.7662988156080246,0
0710,Frozen vegetables,"Vegetables, foodstuffs and wood",2014,375174816,22246412,2.8076975345611572,-0.9722205996513367,0.7722190916538239,0
0711,"Vegetables, provisionally preserved","Vegetables, foodstuffs and wood",2014,11022611,690122,0.7926205992698669,-1.3735346794128418,0.783888429403305,0.04975853115320206
0712,"Vegetables, dried","Vegetables, foodstuffs and wood",2014,9812890,20094054,0.13886553049087524,-1.115373134613037,0.7863183170557022,0.20041126012802124
0713,"Legumes, dried","Vegetables, foodstuffs and wood",2014,229836560,135198384,1.0444018840789795,-2.7148988246917725,0.7880058586597443,0
0714,Tubers,"Vegetables, foodstuffs and wood",2014,12629989,1227294,0.19204668700695038,-3.794480323791504,0.8094322383403778,-0.23164856433868408
0801,"Coconuts, Brazil nuts and cashews","Vegetables, foodstuffs and wood",2014,14352885,5002851,0.1136038526892662,-3.4737491607666016,0.8215079307556152,-0.4047803282737732
0802,Other nuts,"Vegetables, foodstuffs and wood",2014,413255200,177152432,1.1762852668762207,-2.21529221534729,0.7732080370187759,0
0803,Bananas and plantains,"Vegetables, foodstuffs and wood",2014,157307888,308523,0.5474172830581665,-2.8683371543884277,0.7937956601381302,-0.1688130795955658
0804,"Dates, figs, pineapples, avocados, guavas, mangos","Vegetables, foodstuffs and wood",2014,1727002624,12140862,8.687651634216309,-2.4008355140686035,0.763727217912674,0
